SKU,Product Name,Category,Barcode,Status,Stock Locator,Issue Type,On Hand,Available,Allocated,Bins With Stock,Unassigned Stock (no bin),Detail
R2352-CW-8-V2,"9.6W 24V 8mm LED Strip Light, IP65, 4000K, 8m roll",Strip Light & Extrusion,9727435339505,Active,MA-A-06-L5,LOCATOR_OK_EXTRA_BINS,87,87,0,MA-A-06-L5 | MA-B-04-L6-P2,0,stock_locator=MA-A-06-L5 ✓ but also has stock in extra bins: [MA-B-04-L6-P2]
R2352-RGBW-10,"9.6W 24V LED Strip Light, IP65, RGBW, 10m roll",Strip Light & Extrusion,9727435307337,Active,MA-A-08-L3,LOCATOR_OK_EXTRA_BINS,37,37,0,MA-A-08-L3 | MA-A-10-L5-P1,0,stock_locator=MA-A-08-L3 ✓ but also has stock in extra bins: [MA-A-10-L5-P1]
R2352-RGBW-15,"9.6W 24V LED Strip Light, IP65, RGBW, 15m roll",Strip Light & Extrusion,9727435304961,Active,MA-A-07-L5,LOCATOR_OK_EXTRA_BINS,26,26,0,MA-A-07-L5 | MA-B-04-L6-P2,0,stock_locator=MA-A-07-L5 ✓ but also has stock in extra bins: [MA-B-04-L6-P2]
R2352-WW-10,"9.6W 24V LED Strip Light, IP65, 3000K WW, 10m roll *",Strip Light & Extrusion,9727435303889,Active,MA-A-04-L4,LOCATOR_OK_EXTRA_BINS,9,9,0,MA-A-04-L4 | MA-DOCK,0,stock_locator=MA-A-04-L4 ✓ but also has stock in extra bins: [MA-DOCK]
R2352-WW-15-V2,"9.6W 24V 8mm LED Strip Light, IP65, 3000K WW, 15m roll",Strip Light & Extrusion,9727435180152,Active,MA-A-04-L4,LOCATOR_OK_EXTRA_BINS,45,45,0,MA-A-04-L4 | MA-A-04-L7-P2,0,stock_locator=MA-A-04-L4 ✓ but also has stock in extra bins: [MA-A-04-L7-P2]
R2352-WW-5,"9.6W 24V LED Strip Light, IP65, 3000K WW, 5m roll *",Strip Light & Extrusion,9727435300314,Active,MA-A-04-L4,LOCATOR_OK_EXTRA_BINS,26,26,0,MA-A-04-L4 | MA-DOCK,0,stock_locator=MA-A-04-L4 ✓ but also has stock in extra bins: [MA-DOCK]
R2353-CW-15,"7W 24V LED Strip Light, IP65, 4000K CW, 15m roll",Strip Light & Extrusion,9727435307184,Active,MA-A-07-L5,LOCATOR_OK_EXTRA_BINS,40,40,0,MA-A-07-L3 | MA-A-07-L5,0,stock_locator=MA-A-07-L5 ✓ but also has stock in extra bins: [MA-A-07-L3]
R2353-WW-2,"7w 24V LED Strip Light, IP65, 3000K WW, 2m roll",Strip Light & Extrusion,9727435180237,Active,MA-A-04-L5,LOCATOR_OK_EXTRA_BINS,16,16,0,MA-A-04-L5 | MA-DOCK,0,stock_locator=MA-A-04-L5 ✓ but also has stock in extra bins: [MA-DOCK]
R2353-WW-4,"7w 24V LED Strip Light, IP65, 3000K WW, 4m roll",Strip Light & Extrusion,9727435180329,Active,MA-A-04-L5,LOCATOR_OK_EXTRA_BINS,29,29,0,MA-A-04-L5 | MA-DOCK,0,stock_locator=MA-A-04-L5 ✓ but also has stock in extra bins: [MA-DOCK]
R2353-WW-6,"7w 24V LED Strip Light, IP65, 3000K WW, 6m roll",Strip Light & Extrusion,9727435180442,Active,MA-A-04-L5,LOCATOR_OK_EXTRA_BINS,4,4,0,MA-A-04-L5 | MA-DOCK,0,stock_locator=MA-A-04-L5 ✓ but also has stock in extra bins: [MA-DOCK]
R2353-WW-8,"7w 24V LED Strip Light, IP65, 3000K WW, 8m roll",Strip Light & Extrusion,9727435180527,Active,MA-A-04-L5,LOCATOR_OK_EXTRA_BINS,16,16,0,MA-A-04-L5 | MA-DOCK,0,stock_locator=MA-A-04-L5 ✓ but also has stock in extra bins: [MA-DOCK]
R2354-WW-4,"14.4W 24V LED Strip Light, IP65, 3000K WW, 4m roll",Strip Light & Extrusion,9727435350920,Active,MA-A-05-L2,LOCATOR_OK_EXTRA_BINS,43,43,0,MA-A-04-L5 | MA-A-05-L2,0,stock_locator=MA-A-05-L2 ✓ but also has stock in extra bins: [MA-A-04-L5]
R2354-WW-8,"14.4W 24V LED Strip Light, IP65, 3000K WW, 8m roll",Strip Light & Extrusion,9727435353136,Active,MA-A-05-L2,LOCATOR_OK_EXTRA_BINS,21,21,0,MA-A-05-L2 | MA-B-04-L6-P2,0,stock_locator=MA-A-05-L2 ✓ but also has stock in extra bins: [MA-B-04-L6-P2]
R2360-CW-2-V2,"5w 24V 8mm COB LED Strip Light, IP65, 4000K CW, 2m roll",Strip Light & Extrusion,9727435318104,Active,MA-A-07-L3,LOCATOR_OK_EXTRA_BINS,106,106,0,MA-A-06-L6-P1 | MA-A-07-L3,0,stock_locator=MA-A-07-L3 ✓ but also has stock in extra bins: [MA-A-06-L6-P1]
R2360-WW-10-V2,"5w 24V 8mm COB LED Strip Light, IP65, 3000K WW, 10m roll",Strip Light & Extrusion,9727435314175,Active,MA-A-05-L4,LOCATOR_OK_EXTRA_BINS,49,49,0,MA-A-05-L4 | MA-B-07-L3-P1,0,stock_locator=MA-A-05-L4 ✓ but also has stock in extra bins: [MA-B-07-L3-P1]
R2360-WW-8-V2,"5w 24V 8mm COB LED Strip Light, IP65, 3000K WW, 8m roll",Strip Light & Extrusion,9727435180916,Active,MA-A-05-L4,LOCATOR_OK_EXTRA_BINS,32,32,0,MA-A-05-L4 | MA-A-06-L6-P1,0,stock_locator=MA-A-05-L4 ✓ but also has stock in extra bins: [MA-A-06-L6-P1]
R2361-WW-4,"10w 24V COB LED Strip Light, IP65, 3000K WW, 4m roll",Strip Light & Extrusion,9727435181586,Active,MA-A-05-L3,LOCATOR_OK_EXTRA_BINS,183,183,0,MA-A-02-L6-P1 | MA-A-05-L3,0,stock_locator=MA-A-05-L3 ✓ but also has stock in extra bins: [MA-A-02-L6-P1]
R2361-WW-8,"10w 24V COB LED Strip Light, IP65, 3000K WW, 8m roll",Strip Light & Extrusion,9727435181791,Active,MA-A-05-L3,LOCATOR_OK_EXTRA_BINS,42,42,0,MA-A-05-L3 | MA-A-10-L5-P1,0,stock_locator=MA-A-05-L3 ✓ but also has stock in extra bins: [MA-A-10-L5-P1]
R2365-3,"170o 3 Chip Module for Sign Lighting, 12v DC, 1.5w, 6500k, IP67, Pkt 20",Strip Light & Extrusion,9727435306385,Active,MA-F-10-L2,LOCATOR_OK_EXTRA_BINS,339,339,0,MA-F-10-L2 | MA-F-14-L6-P2 | MA-F-15-L4-P2,0,"stock_locator=MA-F-10-L2 ✓ but also has stock in extra bins: [MA-F-14-L6-P2, MA-F-15-L4-P2]"
R2365-4,"170o 4 Chip Module for Sign Lighting, 12v DC, 2w, 6500k, IP67, Pkt 20",Strip Light & Extrusion,9727435306996,Active,MA-F-10-L2,LOCATOR_OK_EXTRA_BINS,275,275,0,MA-F-10-L2 | MA-F-14-L6-P2 | MA-F-15-L4-P2,0,"stock_locator=MA-F-10-L2 ✓ but also has stock in extra bins: [MA-F-14-L6-P2, MA-F-15-L4-P2]"
R2369-WW,R2395 16w 600mm Length Ridged LED Strip - Warm White,Strip Light & Extrusion,9727435309034,Active,MA-B-02-L1,LOCATOR_OK_EXTRA_BINS,343.66999999999996,341.66999999999996,2,MA-A-06-L6-P1 | MA-B-02-L1,0,stock_locator=MA-B-02-L1 ✓ but also has stock in extra bins: [MA-A-06-L6-P1]
R2370-BK-3M,"3m Aluminium Extrusion, Black, Opal Diffuser, 50mm x 75mm",Strip Light & Extrusion,9727435313185,Active,MA-H-01-L4,LOCATOR_OK_EXTRA_BINS,42,42,0,MA-DOCK | MA-H-01-L4 | MA-H-01-L6,0,"stock_locator=MA-H-01-L4 ✓ but also has stock in extra bins: [MA-DOCK, MA-H-01-L6]"
R2370-DIFF-5,Diffuser to suit R2370 extrusion - 5 metre roll,Strip Light & Extrusion,9727435308075,Active,MA-C-01-L1,LOCATOR_OK_EXTRA_BINS,10,10,0,MA-C-01-L1 | MA-D-01-L2-P1,0,stock_locator=MA-C-01-L1 ✓ but also has stock in extra bins: [MA-D-01-L2-P1]
R2374-BK-BK-PR-2M,"2.0m Aluminum extrusion, Black 30mm x 35mm profile with Black anti-glare Lens",LINEAR,9727435698947,Active,MA-B-02-L2,LOCATOR_OK_EXTRA_BINS,51,51,0,MA-B-02-L2 | MA-B-05-L1-P1,0,stock_locator=MA-B-02-L2 ✓ but also has stock in extra bins: [MA-B-05-L1-P1]
R2374-WH-WH-PR-2M,"2.0m Aluminum extrusion, White 30mm x 35mm profile with white anti-glare cover Lens",LINEAR,9727435624236,Active,MA-B-02-L2,LOCATOR_OK_EXTRA_BINS,54,54,0,MA-B-02-L2 | MA-B-05-L1-P1,0,stock_locator=MA-B-02-L2 ✓ but also has stock in extra bins: [MA-B-05-L1-P1]
R2379-2M,2m Aluminium extrusion - 15mm x 15mm for Neoflex,Strip Light & Extrusion,9727435305852,Active,MA-B-01-L4,LOCATOR_OK_EXTRA_BINS,912,802,110,MA-B-01-L4 | MA-C-05-L1-P1 | MA-C-05-L3-P2,0,"stock_locator=MA-B-01-L4 ✓ but also has stock in extra bins: [MA-C-05-L1-P1, MA-C-05-L3-P2]"
R2380-AL-2M,"Corner Mount Aluminium Extrusion, Opal Diffuser, 16mm x 16mm x 2m",Strip Light & Extrusion,9727435297904,Active,MA-B-01-L3,LOCATOR_OK_EXTRA_BINS,319,319,0,MA-B-01-L3 | MA-E-06-L3-P1,0,stock_locator=MA-B-01-L3 ✓ but also has stock in extra bins: [MA-E-06-L3-P1]
R2381-AL-3M,"Deep Surface Mount Aluminium Extrusion, Opal Diffuser, 13mm x 16mm x 3M",Strip Light & Extrusion,9727435312843,Active,MA-H-01-L2,LOCATOR_OK_EXTRA_BINS,164,164,0,MA-H-01-L2 | MA-H-01-L4,0,stock_locator=MA-H-01-L2 ✓ but also has stock in extra bins: [MA-H-01-L4]
R2382_4-DIFF-10,Diffuser to suit R2382 and R2384 extrusion - 10 metre roll,Strip Light & Extrusion,9727435100280,Active,MA-C-02-L1,LOCATOR_OK_EXTRA_BINS,50,50,0,MA-C-02-L1 | MA-D-01-L2-P1,0,stock_locator=MA-C-02-L1 ✓ but also has stock in extra bins: [MA-D-01-L2-P1]
R2382-AL-2M,"Recessed Aluminium Extrusion, Opal Diffuser, 9mm x 17mm x 2M",Strip Light & Extrusion,9727435297652,Active,MA-B-01-L3,LOCATOR_OK_EXTRA_BINS,672,672,0,MA-B-01-L3 | MA-B-05-L2-P1 | MA-GA,0,"stock_locator=MA-B-01-L3 ✓ but also has stock in extra bins: [MA-B-05-L2-P1, MA-GA]"
R2382-AL-3M,"Recessed Aluminium Extrusion, Opal Diffuser, 9mm x 17mm x 3M",Strip Light & Extrusion,9727435297683,Active,MA-H-01-L2,LOCATOR_OK_EXTRA_BINS,351,351,0,MA-H-01-L2 | MA-H-01-L4 | MA-H-01-L7,0,"stock_locator=MA-H-01-L2 ✓ but also has stock in extra bins: [MA-H-01-L4, MA-H-01-L7]"
R2383-AL-2M,"Wide Surface Mount Aluminium Extrusion, 10mm x 23.5mm x 2M",Strip Light & Extrusion,9727435312904,Active,MA-B-01-L3,LOCATOR_OK_EXTRA_BINS,411,385,26,MA-B-01-L3 | MA-C-05-L1-P1 | MA-H-06-L1-P1,0,"stock_locator=MA-B-01-L3 ✓ but also has stock in extra bins: [MA-C-05-L1-P1, MA-H-06-L1-P1]"
R2384-AL-1M,"Shallow Surface Mount Aluminium Extrusion, Opal Diffuser, 9mm x 17mm x 1M",Strip Light & Extrusion,9727435297478,Active,MA-B-01-L2,LOCATOR_OK_EXTRA_BINS,683,683,0,MA-B-01-L2 | MA-B-05-L2-P1,0,stock_locator=MA-B-01-L2 ✓ but also has stock in extra bins: [MA-B-05-L2-P1]
R2384-AL-2M,"Shallow Surface Mount Aluminium Extrusion, Opal Diffuser, 9mm x 17mm x 2M",Strip Light & Extrusion,9727435297515,Active,MA-B-02-L3,LOCATOR_OK_EXTRA_BINS,1402,1340,62,MA-B-02-L3 | MA-B-05-L2-P1 | MA-B-05-L3-P1,0,"stock_locator=MA-B-02-L3 ✓ but also has stock in extra bins: [MA-B-05-L2-P1, MA-B-05-L3-P1]"
R2384-AL-3M,"Shallow Surface Mount Aluminium Extrusion, Opal Diffuser, 9mm x 17mm x 3M",Strip Light & Extrusion,9727435297539,Active,MA-H-01-L2,LOCATOR_OK_EXTRA_BINS,188,150,38,MA-DOCK | MA-H-01-L2 | MA-H-01-L4 | MA-RETURNS,0,"stock_locator=MA-H-01-L2 ✓ but also has stock in extra bins: [MA-DOCK, MA-H-01-L4, MA-RETURNS]"
R2384-WH-2M,"Shallow Surface Mount Aluminium Extrusion, Opal Diffuser, 9mm x 17mm x 2M - WHITE",Strip Light & Extrusion,9727435331530,Active,MA-B-02-L3,LOCATOR_OK_EXTRA_BINS,405,405,0,MA-B-02-L3 | MA-E-06-L3-P1,0,stock_locator=MA-B-02-L3 ✓ but also has stock in extra bins: [MA-E-06-L3-P1]
R2385_6-DIFF-5,Diffuser to suit R2385 and R2386 extrusion - 5 metre roll,Strip Light & Extrusion,9727435309393,Active,MA-C-01-L1,LOCATOR_OK_EXTRA_BINS,68,68,0,MA-C-01-L1 | MA-D-01-L2-P1,0,stock_locator=MA-C-01-L1 ✓ but also has stock in extra bins: [MA-D-01-L2-P1]
R2385-AL-2M,"Aluminium Extrusion With Opal Diffuser, 35mm x 35mm -2m",Strip Light & Extrusion,9727435312959,Active,MA-B-02-L3,LOCATOR_OK_EXTRA_BINS,112,112,0,MA-A-05-L7-P1 | MA-B-02-L3,0,stock_locator=MA-B-02-L3 ✓ but also has stock in extra bins: [MA-A-05-L7-P1]
R2385-BK-3M,"Black aluminium Extrusion With Opal Diffuser, 35mm x 35mm -3m",Strip Light & Extrusion,9727435296952,Active,MA-H-01-L3,LOCATOR_OK_EXTRA_BINS,51,51,0,MA-GA | MA-H-01-L3,22,stock_locator=MA-H-01-L3 ✓ but also has stock in extra bins: [MA-GA]
R2386-WH-3M,"Recess Aluminium Extrusion With Opal Diffuser, 35mm x 35m, white -3m",Strip Light & Extrusion,9727435313086,Active,MA-H-01-L3,LOCATOR_OK_EXTRA_BINS,55,55,0,MA-H-01-L1 | MA-H-01-L3 | MA-H-01-L7,0,"stock_locator=MA-H-01-L3 ✓ but also has stock in extra bins: [MA-H-01-L1, MA-H-01-L7]"
R2389-1M,Aluminium flat bar 16mm wide 3mm thick - 1m,Strip Light & Extrusion,0,Active,MA-H-01-L2,LOCATOR_OK_EXTRA_BINS,98,98,0,MA-B-01-L1 | MA-H-01-L2,0,stock_locator=MA-H-01-L2 ✓ but also has stock in extra bins: [MA-B-01-L1]
R2396-AL-2M,"Plaster Recess Aluminium Extrusion 61x 41mm With Opal Diffuser, 2M",Strip Light & Extrusion,9727435313727,Active,MA-B-01-L4,LOCATOR_OK_EXTRA_BINS,229,229,0,MA-B-01-L4 | MA-C-05-L1-P1 | MA-C-05-L3-P2,0,"stock_locator=MA-B-01-L4 ✓ but also has stock in extra bins: [MA-C-05-L1-P1, MA-C-05-L3-P2]"
R2396-DIFF-10,Diffuser to suit R2396 extrusion - 10 metre roll,Strip Light & Extrusion,9727435164015,Active,MA-C-02-L1,LOCATOR_OK_EXTRA_BINS,29,29,0,MA-C-02-L1 | MA-D-01-L2-P1,0,stock_locator=MA-C-02-L1 ✓ but also has stock in extra bins: [MA-D-01-L2-P1]
R2396-DIFF-5,Diffuser to suit R2396 extrusion - 5 metre roll,Strip Light & Extrusion,9727435166323,Active,MA-C-02-L1,LOCATOR_OK_EXTRA_BINS,10,10,0,MA-C-02-L1 | MA-D-01-L2-P1,0,stock_locator=MA-C-02-L1 ✓ but also has stock in extra bins: [MA-D-01-L2-P1]
R240P,240v smoke alarm with 9v battery back-up Professional,Smoke Alarms,9358418000688,Active,MA-H-04-L2,LOCATOR_OK_EXTRA_BINS,252,252,0,MA-G-11-L3-P2 | MA-H-04-L2,0,stock_locator=MA-H-04-L2 ✓ but also has stock in extra bins: [MA-G-11-L3-P2]
R240RC,240v smoke alarm with rechargeable battery,Smoke Alarms,9369998412778,Active,MA-G-04-L2,LOCATOR_OK_EXTRA_BINS,544,543,1,MA-G-04-L2 | MA-G-10-L3-P1,0,stock_locator=MA-G-04-L2 ✓ but also has stock in extra bins: [MA-G-10-L3-P1]
R2582-BK-WW-60-DALI,"25W, 30W & 35W Selectable, small spotlight to suit three circuit 6 wire track, Black, 3000K 60deg",Track Lights,9727435318029,Active,MA-D-10-L3,LOCATOR_OK_EXTRA_BINS,147,147,0,MA-D-10-L3 | MA-D-16-L5-P2,0,stock_locator=MA-D-10-L3 ✓ but also has stock in extra bins: [MA-D-16-L5-P2]
R2582-Lens-12deg,12deg lens to suit R2582 track light,Track Lights,9727435156171,Active,MA-A-02-L5-P2,LOCATOR_OK_EXTRA_BINS,132,132,0,MA-A-02-L5-P1 | MA-A-02-L5-P2,0,stock_locator=MA-A-02-L5-P2 ✓ but also has stock in extra bins: [MA-A-02-L5-P1]
R2582-WH-TRI-60-P1,"25W, 30W & 35W Selectable, small spotlight to suit three circuit track, White, Tri colour 60deg, PACK 1",Track Lights,9727435155044,Active,MA-D-10-L2,LOCATOR_OK_EXTRA_BINS,177,177,0,MA-C-06-L5-P2 | MA-D-10-L2,0,stock_locator=MA-D-10-L2 ✓ but also has stock in extra bins: [MA-C-06-L5-P2]
R2582-WH-WW-60-DALI,"25W, 30W & 35W Selectable, small spotlight to suit three circuit 6 wire track, White, 3000K 60deg",Track Lights,9727435319095,Active,MA-D-10-L3,LOCATOR_OK_EXTRA_BINS,92,92,0,MA-C-12-L6-P1 | MA-D-10-L3,0,stock_locator=MA-D-10-L3 ✓ but also has stock in extra bins: [MA-C-12-L6-P1]
R2586-BK-PRO,"15W Bluetooth small track light, dual sensor PRO, Black, PACK 2",Track Lights,9727435155167,Active,MA-D-09-L3,LOCATOR_OK_EXTRA_BINS,110.5,110.5,0,MA-D-09-L3 | MA-D-09-L5-P2,0,stock_locator=MA-D-09-L3 ✓ but also has stock in extra bins: [MA-D-09-L5-P2]
R2586-WH-PRO,"15W Bluetooth small track light, dual sensor PRO, White, PACK 2",Track Lights,9727435155235,Active,MA-D-09-L3,LOCATOR_OK_EXTRA_BINS,158,158,0,MA-D-09-L3 | MA-D-09-L5-P2,0,stock_locator=MA-D-09-L3 ✓ but also has stock in extra bins: [MA-D-09-L5-P2]
R2595-WH-WW,"12w Cylinder spotlight to suit single circuit track, White 3000K",Track Lights,9727435304183,Active,MA-D-11-L4,LOCATOR_OK_EXTRA_BINS,795,795,0,MA-B-01-L7-P1 | MA-D-11-L4,0,stock_locator=MA-D-11-L4 ✓ but also has stock in extra bins: [MA-B-01-L7-P1]
R2601-BK-2M,"2m Single circuit 3 wire track 20mm x 35mm, Black",Track Lights,9727435302172,Active,MA-D-07-L4,LOCATOR_OK_EXTRA_BINS,142,142,0,MA-D-07-L4 | MA-E-06-L1-P1,0,stock_locator=MA-D-07-L4 ✓ but also has stock in extra bins: [MA-E-06-L1-P1]
R2607-BK,"T shape track joiner to suit single circuit track, Black",Track Lights,9727435300260,Active,MA-D-12-L1-P2,LOCATOR_OK_EXTRA_BINS,68,68,0,MA-D-12-L1-P2 | MA-D-14-L5-P1,0,stock_locator=MA-D-12-L1-P2 ✓ but also has stock in extra bins: [MA-D-14-L5-P1]
R2607-WH,"T shape track joiner to suit single circuit track, White",Track Lights,9727435308372,Active,MA-D-12-L1-P2,LOCATOR_OK_EXTRA_BINS,59,59,0,MA-B-10-L1-P1 | MA-D-12-L1-P2,0,stock_locator=MA-D-12-L1-P2 ✓ but also has stock in extra bins: [MA-B-10-L1-P1]
R2631-BK-1M,"1m Three circuit 4 wire track, 35mm x 35mm, Black",Track Lights,9727435308013,Active,MA-D-07-L5-P1,LOCATOR_OK_EXTRA_BINS,35,35,0,MA-D-07-L5-P1 | MA-E-06-L1-P1,0,stock_locator=MA-D-07-L5-P1 ✓ but also has stock in extra bins: [MA-E-06-L1-P1]
R2631-BK-2M,"2m Three circuit 4 wire track, 35mm x 35mm, Black",Track Lights,9727435302431,Active,MA-D-07-L4,LOCATOR_OK_EXTRA_BINS,223,223,0,MA-B-05-L2-P1 | MA-D-07-L4 | MA-E-06-L1-P1,0,"stock_locator=MA-D-07-L4 ✓ but also has stock in extra bins: [MA-B-05-L2-P1, MA-E-06-L1-P1]"
R2631-BK-3M,"3m Three circuit 4 wire track, 35mm x 35mm, Black",Track Lights,9727435306583,Active,MA-H-01-L1,LOCATOR_OK_EXTRA_BINS,165,163,2,MA-GA | MA-H-01-L1 | MA-H-01-L7,0,"stock_locator=MA-H-01-L1 ✓ but also has stock in extra bins: [MA-GA, MA-H-01-L7]"
R2631-WH-2M,"2m Three circuit 4 wire track, 35mm x 35mm, White",Track Lights,9727435301410,Active,MA-D-07-L4,LOCATOR_OK_EXTRA_BINS,196,196,0,MA-B-05-L2-P1 | MA-D-07-L4 | MA-E-06-L1-P1,0,"stock_locator=MA-D-07-L4 ✓ but also has stock in extra bins: [MA-B-05-L2-P1, MA-E-06-L1-P1]"
R2631-WH-3M,"3m Three circuit 4 wire track, 35mm x 35mm, White",Track Lights,9727435303087,Active,MA-H-01-L1,LOCATOR_OK_EXTRA_BINS,78,78,0,MA-GA | MA-H-01-L1,0,stock_locator=MA-H-01-L1 ✓ but also has stock in extra bins: [MA-GA]
R2633-L-WH,"Live end power adapter to suit 3 circuit track, Left White",Track Lights,9727435301724,Active,MA-D-12-L1-P1,LOCATOR_OK_EXTRA_BINS,136,136,0,MA-D-12-L1-P1 | MA-D-14-L5-P1,0,stock_locator=MA-D-12-L1-P1 ✓ but also has stock in extra bins: [MA-D-14-L5-P1]
R2635-WH,"Mini straight track joiner to suit 3 circuit track, White",Track Lights,9727435304008,Active,MA-D-12-L1-P1,LOCATOR_OK_EXTRA_BINS,455,455,0,MA-D-12-L1-P1 | MA-D-14-L5-P1,0,stock_locator=MA-D-12-L1-P1 ✓ but also has stock in extra bins: [MA-D-14-L5-P1]
R2636-L-WH,"L Shape 90o track joiner to suit 3 circuit track, Left White",Track Lights,9727435308181,Active,MA-D-12-L1-P1,LOCATOR_OK_EXTRA_BINS,118,118,0,MA-C-10-L3-P1 | MA-D-12-L1-P1,0,stock_locator=MA-D-12-L1-P1 ✓ but also has stock in extra bins: [MA-C-10-L3-P1]
R2637-L-WH,"T Shape track joiner to suit 3 circuit track, Right White",Track Lights,9727435302103,Active,MA-D-12-L1-P1,LOCATOR_OK_EXTRA_BINS,139,139,0,MA-D-12-L1-P1 | MA-D-14-L5-P1,0,stock_locator=MA-D-12-L1-P1 ✓ but also has stock in extra bins: [MA-D-14-L5-P1]
R2637-R-BK,"T Shape track joiner to suit 3 circuit track, Right Black",Track Lights,9727435301854,Active,MA-D-12-L1-P1,LOCATOR_OK_EXTRA_BINS,276,276,0,MA-D-12-L1-P1 | MA-D-14-L5-P1,0,stock_locator=MA-D-12-L1-P1 ✓ but also has stock in extra bins: [MA-D-14-L5-P1]
R2637-R-WH,"T Shape track joiner to suit 3 circuit track, Left White",Track Lights,9727435305654,Active,MA-D-12-L1-P1,LOCATOR_OK_EXTRA_BINS,80,80,0,MA-D-12-L1-P1 | MA-D-14-L5-P1,0,stock_locator=MA-D-12-L1-P1 ✓ but also has stock in extra bins: [MA-D-14-L5-P1]
R2639-BK,"Flexible joiner to suit 3 circuit track, Black",Track Lights,9727435304824,Active,MA-D-12-L1-P1,LOCATOR_OK_EXTRA_BINS,237,237,0,MA-C-10-L3-P1 | MA-D-12-L1-P1,0,stock_locator=MA-D-12-L1-P1 ✓ but also has stock in extra bins: [MA-C-10-L3-P1]
R2640-BK,"1.5m Wire suspension kit to suit 3 circuit track, Black",Track Lights,9727435301144,Active,MA-D-12-L1-P1,LOCATOR_OK_EXTRA_BINS,251,251,0,MA-C-10-L3-P1 | MA-D-12-L1-P1,0,stock_locator=MA-D-12-L1-P1 ✓ but also has stock in extra bins: [MA-C-10-L3-P1]
R2640-WH,"1.5m Wire suspension kit to suit 3 circuit track, White",Track Lights,9727435300390,Active,MA-D-12-L1-P1,LOCATOR_OK_EXTRA_BINS,150,150,0,MA-D-12-L1-P1 | MA-D-14-L5-P1,0,stock_locator=MA-D-12-L1-P1 ✓ but also has stock in extra bins: [MA-D-14-L5-P1]
R2641-BK,"3m Suspension kit to suit 3 circuit track, Black",Track Lights,9727435301861,Active,MA-D-12-L1-P1,LOCATOR_OK_EXTRA_BINS,338,338,0,MA-B-14-L6-P1 | MA-D-12-L1-P1,0,stock_locator=MA-D-12-L1-P1 ✓ but also has stock in extra bins: [MA-B-14-L6-P1]
R2641-WH-6,"6m Suspension kit to suit 3 circuit track, White",Track Lights,9727435154375,Active,MA-D-12-L1-P1,LOCATOR_OK_EXTRA_BINS,450,450,0,MA-D-12-L1-P1 | MA-D-14-L5-P1,0,stock_locator=MA-D-12-L1-P1 ✓ but also has stock in extra bins: [MA-D-14-L5-P1]
R2642-WH,"Suspension clamp to suit 3 circuit track, White",Track Lights,9727435302004,Active,MA-D-12-L1-P1,LOCATOR_OK_EXTRA_BINS,185,185,0,MA-C-10-L3-P1 | MA-D-12-L1-P1,0,stock_locator=MA-D-12-L1-P1 ✓ but also has stock in extra bins: [MA-C-10-L3-P1]
R2651-BK-3M-RM,"3m Three circuit 6 wire track to suit Dali, 35mm x 35mm, Black, recessed mount",Track Lights,9727435308952,Active,MA-H-01-L3,LOCATOR_OK_EXTRA_BINS,13,13,0,MA-H-01-L3 | MA-H-01-L7,0,stock_locator=MA-H-01-L3 ✓ but also has stock in extra bins: [MA-H-01-L7]
R2651-WH-3M-RM,"3m Three circuit 6 wire track to suit Dali, 35mm x 35mm, White, recessed mount",Track Lights,9727435310016,Active,MA-H-01-L3,LOCATOR_OK_EXTRA_BINS,25,25,0,MA-H-01-L3 | MA-H-01-L4,0,stock_locator=MA-H-01-L3 ✓ but also has stock in extra bins: [MA-H-01-L4]
R2961,30W Dimmable Driver with Flex and plug to suit panels.,Drivers,9727435718430,Active,MA-A-01-L1-P1,LOCATOR_OK_EXTRA_BINS,262,262,0,MA-A-01-L1-P1 | MA-A-15-L5-P2,0,stock_locator=MA-A-01-L1-P1 ✓ but also has stock in extra bins: [MA-A-15-L5-P2]
R3042,"50W / 25W Dual wattage, Anti-corrosion commercial floodlight IP66 â€“ 3000k/4000k â€“ Black",Floodlights,9727435341409,Active,MA-F-08-L1-P2,LOCATOR_OK_EXTRA_BINS,429,429,0,MA-F-05-L4-P1 | MA-F-08-L1-P2 | MA-G-02-L3-P2 | MA-SAMPLES,0,"stock_locator=MA-F-08-L1-P2 ✓ but also has stock in extra bins: [MA-F-05-L4-P1, MA-G-02-L3-P2, MA-SAMPLES]"
R3043,"100W, 75W & 50W Selectable, Anti-corrosion commercial floodlight IP66 â€“ 3000k/4000k â€“ Black",Floodlights,9727435342604,Active,MA-F-09-L1-P1,LOCATOR_OK_EXTRA_BINS,188,167,21,MA-D-07-L7-P2 | MA-E-07-L5-P1 | MA-F-09-L1-P1,0,"stock_locator=MA-F-09-L1-P1 ✓ but also has stock in extra bins: [MA-D-07-L7-P2, MA-E-07-L5-P1]"
R3044,"200W, 150W & 100W Selectable, Anti-corrosion commercial floodlight IP66 â€“ 3000k/4000k â€“ Black",Floodlights,9727435343984,Active,MA-F-09-L1-P2,LOCATOR_OK_EXTRA_BINS,220,217,3,MA-C-16-L7-P2 | MA-E-08-L4-P2 | MA-E-15-L5-P1 | MA-F-09-L1-P2,0,"stock_locator=MA-F-09-L1-P2 ✓ but also has stock in extra bins: [MA-C-16-L7-P2, MA-E-08-L4-P2, MA-E-15-L5-P1]"
